TableType,Top25Type,Year,Drug_Category,Payer_Type,Rank,National_Drug_Code,Drug_Name,NumberofPrescriptions,NumberofIndividuals,TotalCost,AverageCostperUnit,AverageDispensedUnitsPerFill,DrugUnitofMeasure,Out-of-Pocket Median,Out-of-Pocket25P,Out-of-Pocket75P,OOPZeroCount
Overall,Freq,2021,Generic,Commercial,,,,"87,505,663","9,488,353","$2,486,638,542",$0.40,71,,$5.00,$1.37,$8.26,18.3%
Overall,Freq,2021,Generic,Medi-Cal,,,,"10,596,791","2,602,251","$364,211,275",$0.70,49,,$0.00,$0.00,$0.00,100.0%
Overall,Freq,2021,Generic,Medicare,,,,"112,082,297","5,045,665","$3,545,269,019",$0.37,86,,$1.30,$0.00,$5.00,27.8%
Overall,Freq,2021,Generic,All Payers ,,,,"210,184,751","16,857,135","$6,396,118,836",$0.39,78,,$2.65,$0.00,$6.07,27.7%
Overall,Freq,2021,Generic,All Payers W/O Medi-Cal,,,,"199,587,960","14,416,652","$6,031,907,561",$0.38,79,,$3.00,$0.32,$6.60,23.2%
Overall,Freq,2021,All,Commercial,,,,"100,897,948","9,694,232","$13,204,036,559",$1.87,70,,$5.00,$1.02,$9.00,20.3%
Overall,Freq,2021,All,Medi-Cal,,,,"13,145,684","2,736,514","$4,086,906,426",$1.55,200,,$0.00,$0.00,$0.00,100.0%
Overall,Freq,2021,All,Medicare,,,,"132,296,150","5,120,863","$19,980,481,684",$1.77,85,,$1.30,$0.00,$5.00,28.1%
Overall,Freq,2021,All,All Payers ,,,,"246,339,782","17,246,826","$37,271,424,670",$1.77,85,,$2.69,$0.00,$6.67,28.8%
Overall,Freq,2021,All,All Payers W/O Medi-Cal,,,,"233,194,098","14,693,066","$33,184,518,243",$1.81,79,,$3.07,$0.14,$7.03,24.3%
Overall,Freq,2022,Biologic,Commercial,,,,"2,437,551","590,690","$4,675,961,695",$45.47,42,,$5.00,$0.00,$25.00,43.8%
Overall,Freq,2022,Biologic,Medi-Cal,,,,"2,563,862","521,913","$3,904,156,556",$15.59,98,,$0.00,$0.00,$0.00,100.0%
Overall,Freq,2022,Biologic,Medicare,,,,"3,533,317","900,086","$4,299,367,745",$36.03,34,,$4.00,$0.45,$40.00,23.3%
Overall,Freq,2022,Biologic,All Payers ,,,,"8,534,730","1,988,617","$12,879,485,996",$27.25,55,,$0.00,$0.00,$20.00,51.1%
Overall,Freq,2022,Biologic,All Payers W/O Medi-Cal,,,,"5,970,868","1,482,939","$8,975,329,441",$40.40,37,,$4.00,$0.00,$35.00,31.2%
Overall,Freq,2022,Biosimilar,Commercial,,,,"34,587","9,199","$32,033,216",$102.30,9,,$20.00,$0.13,$35.00,17.6%
Overall,Freq,2022,Biosimilar,Medi-Cal,,,,"63,993","19,105","$47,645,033",$60.07,12,,$0.00,$0.00,$0.00,100.0%
Overall,Freq,2022,Biosimilar,Medicare,,,,"37,871","11,360","$38,932,369",$135.68,8,,$1.35,$0.00,$50.00,37.4%
Overall,Freq,2022,Biosimilar,All Payers ,,,,"136,451","39,219","$118,610,617",$85.14,10,,$0.00,$0.00,$15.00,60.8%
Overall,Freq,2022,Biosimilar,All Payers W/O Medi-Cal,,,,"72,458","20,481","$70,965,585",$118.26,8,,$10.00,$0.00,$35.92,28.1%
Overall,Freq,2022,Brand,Commercial,,,,"11,613,453","3,203,527","$7,582,141,814",$10.15,64,,$2.18,$0.00,$20.00,41.1%
Overall,Freq,2022,Brand,Medi-Cal,,,,"14,743,742","3,163,864","$7,963,797,309",$1.16,464,,$0.00,$0.00,$0.00,100.0%
Overall,Freq,2022,Brand,Medicare,,,,"16,791,594","2,791,996","$13,928,575,729",$9.17,90,,$1.93,$0.00,$26.11,37.1%
Overall,Freq,2022,Brand,All Payers ,,,,"43,148,789","8,904,973","$29,474,514,853",$3.24,211,,$0.00,$0.00,$5.00,61.2%
Overall,Freq,2022,Brand,All Payers W/O Medi-Cal,,,,"28,405,047","5,963,061","$21,510,717,544",$9.50,80,,$2.00,$0.00,$20.00,39.0%
Overall,Freq,2022,Generic,Commercial,,,,"87,921,771","9,461,384","$2,394,971,158",$0.35,78,,$5.00,$1.67,$8.26,15.2%
Overall,Freq,2022,Generic,Medi-Cal,,,,"89,154,883","7,831,772","$2,498,516,556",$0.40,69,,$0.00,$0.00,$0.00,100.0%
Overall,Freq,2022,Generic,Medicare,,,,"115,805,571","5,258,147","$3,911,462,525",$0.39,87,,$1.35,$0.00,$4.75,33.0%
Overall,Freq,2022,Generic,All Payers ,,,,"292,882,225","21,676,676","$8,804,950,240",$0.38,79,,$0.35,$0.00,$5.00,48.6%
Overall,Freq,2022,Generic,All Payers W/O Medi-Cal,,,,"203,727,342","14,588,382","$6,306,433,683",$0.37,83,,$3.00,$0.12,$6.27,24.5%
Overall,Freq,2022,All,Commercial,,,,"102,007,362","9,700,288","$14,685,107,884",$1.91,75,,$5.00,$1.24,$8.93,18.5%
Overall,Freq,2022,All,Medi-Cal,,,,"106,526,480","8,081,639","$14,414,115,454",$1.09,125,,$0.00,$0.00,$0.00,100.0%
Overall,Freq,2022,All,Medicare,,,,"136,168,353","5,322,412","$22,178,338,369",$1.89,86,,$1.35,$0.00,$5.00,33.2%
Overall,Freq,2022,All,All Payers ,,,,"344,702,195","22,149,850","$51,277,561,706",$1.57,95,,$0.00,$0.00,$5.00,50.1%
Overall,Freq,2022,All,All Payers W/O Medi-Cal,,,,"238,175,715","14,886,458","$36,863,446,252",$1.90,81,,$3.00,$0.00,$6.78,26.2%
Overall,Median,2021,Biologic,Commercial,,,,"2,180,397","469,874","$3,875,472,291",$36.67,48,,$10.00,$0.00,$30.00,33.9%
Overall,Median,2021,Biologic,Medi-Cal,,,,"294,937","55,594","$997,079,686",$4.18,809,,$0.00,$0.00,$0.00,100.0%
Overall,Median,2021,Biologic,Medicare,,,,"3,376,919","831,682","$3,707,508,377",$31.06,35,,$6.67,$0.89,$42.64,20.2%
Overall,Median,2021,Biologic,All Payers ,,,,"5,852,253","1,348,013","$8,580,060,355",$18.50,79,,$5.50,$0.00,$36.98,28.6%
Overall,Median,2021,Biologic,All Payers W/O Medi-Cal,,,,"5,557,316","1,294,484","$7,582,980,669",$33.69,40,,$8.33,$0.00,$38.17,25.1%
Overall,Median,2021,Biosimilar,Commercial,,,,"20,943","5,872","$28,592,876",$286.24,5,,$20.00,$10.00,$35.00,17.5%
Overall,Median,2021,Biosimilar,Medi-Cal,,,,"1,120",443,"$3,549,880",$628.25,5,,$0.00,$0.00,$0.00,100.0%
Overall,Median,2021,Biosimilar,Medicare,,,,"21,996","6,391","$29,974,324",$224.05,6,,$12.00,$0.43,$100.00,22.9%
Overall,Median,2021,Biosimilar,All Payers ,,,,"44,059","12,648","$62,117,080",$259.55,5,,$20.00,$0.65,$55.10,23.0%
Overall,Median,2021,Biosimilar,All Payers W/O Medi-Cal,,,,"42,939","12,215","$58,567,199",$250.63,5,,$20.00,$1.30,$62.50,20.4%
Overall,Median,2021,Brand,Commercial,,,,"11,190,945","2,966,833","$6,813,332,850",$8.83,69,,$4.45,$0.00,$20.00,35.3%
Overall,Median,2021,Brand,Medi-Cal,,,,"2,252,836","447,135","$2,722,065,585",$1.45,832,,$0.00,$0.00,$0.00,100.0%
Overall,Median,2021,Brand,Medicare,,,,"16,814,938","2,677,204","$12,697,729,964",$8.03,94,,$3.07,$0.00,$27.98,31.7%
Overall,Median,2021,Brand,All Payers ,,,,"30,258,719","6,023,218","$22,233,128,399",$5.26,140,,$2.45,$0.00,$20.00,37.5%
Overall,Median,2021,Brand,All Payers W/O Medi-Cal,,,,"28,005,883","5,614,072","$19,511,062,814",$8.29,84,,$3.33,$0.00,$20.41,33.4%
Overall,Median,2021,Generic,Commercial,,,,"87,505,663","9,488,353","$2,486,638,542",$0.40,71,,$5.00,$1.37,$8.26,18.3%
Overall,Median,2021,Generic,Medi-Cal,,,,"10,596,791","2,602,251","$364,211,275",$0.70,49,,$0.00,$0.00,$0.00,100.0%
Overall,Median,2021,Generic,Medicare,,,,"112,082,297","5,045,665","$3,545,269,019",$0.37,86,,$1.30,$0.00,$5.00,27.8%
Overall,Median,2021,Generic,All Payers ,,,,"210,184,751","16,857,135","$6,396,118,836",$0.39,78,,$2.65,$0.00,$6.07,27.7%
Overall,Median,2021,Generic,All Payers W/O Medi-Cal,,,,"199,587,960","14,416,652","$6,031,907,561",$0.38,79,,$3.00,$0.32,$6.60,23.2%
Overall,Median,2021,All,Commercial,,,,"100,897,948","9,694,232","$13,204,036,559",$1.87,70,,$5.00,$1.02,$9.00,20.3%
Overall,Median,2021,All,Medi-Cal,,,,"13,145,684","2,736,514","$4,086,906,426",$1.55,200,,$0.00,$0.00,$0.00,100.0%
Overall,Median,2021,All,Medicare,,,,"132,296,150","5,120,863","$19,980,481,684",$1.77,85,,$1.30,$0.00,$5.00,28.1%
Overall,Median,2021,All,All Payers ,,,,"246,339,782","17,246,826","$37,271,424,670",$1.77,85,,$2.69,$0.00,$6.67,28.8%
Overall,Median,2021,All,All Payers W/O Medi-Cal,,,,"233,194,098","14,693,066","$33,184,518,243",$1.81,79,,$3.07,$0.14,$7.03,24.3%
Overall,Median,2022,Biologic,Commercial,,,,"2,437,551","590,690","$4,675,961,695",$45.47,42,,$5.00,$0.00,$25.00,43.8%
Overall,Median,2022,Biologic,Medi-Cal,,,,"2,563,862","521,913","$3,904,156,556",$15.59,98,,$0.00,$0.00,$0.00,100.0%
Overall,Median,2022,Biologic,Medicare,,,,"3,533,317","900,086","$4,299,367,745",$36.03,34,,$4.00,$0.45,$40.00,23.3%
Overall,Median,2022,Biologic,All Payers ,,,,"8,534,730","1,988,617","$12,879,485,996",$27.25,55,,$0.00,$0.00,$20.00,51.1%
Overall,Median,2022,Biologic,All Payers W/O Medi-Cal,,,,"5,970,868","1,482,939","$8,975,329,441",$40.40,37,,$4.00,$0.00,$35.00,31.2%
Overall,Median,2022,Biosimilar,Commercial,,,,"34,587","9,199","$32,033,216",$102.30,9,,$20.00,$0.13,$35.00,17.6%
Overall,Median,2022,Biosimilar,Medi-Cal,,,,"63,993","19,105","$47,645,033",$60.07,12,,$0.00,$0.00,$0.00,100.0%
Overall,Median,2022,Biosimilar,Medicare,,,,"37,871","11,360","$38,932,369",$135.68,8,,$1.35,$0.00,$50.00,37.4%
Overall,Median,2022,Biosimilar,All Payers ,,,,"136,451","39,219","$118,610,617",$85.14,10,,$0.00,$0.00,$15.00,60.8%
Overall,Median,2022,Biosimilar,All Payers W/O Medi-Cal,,,,"72,458","20,481","$70,965,585",$118.26,8,,$10.00,$0.00,$35.92,28.1%
Overall,Median,2022,Brand,Commercial,,,,"11,613,453","3,203,527","$7,582,141,814",$10.15,64,,$2.18,$0.00,$20.00,41.1%
Overall,Median,2022,Brand,Medi-Cal,,,,"14,743,742","3,163,864","$7,963,797,309",$1.16,464,,$0.00,$0.00,$0.00,100.0%
Overall,Median,2022,Brand,Medicare,,,,"16,791,594","2,791,996","$13,928,575,729",$9.17,90,,$1.93,$0.00,$26.11,37.1%
Overall,Median,2022,Brand,All Payers ,,,,"43,148,789","8,904,973","$29,474,514,853",$3.24,211,,$0.00,$0.00,$5.00,61.2%
Overall,Median,2022,Brand,All Payers W/O Medi-Cal,,,,"28,405,047","5,963,061","$21,510,717,544",$9.50,80,,$2.00,$0.00,$20.00,39.0%
Overall,Median,2022,Generic,Commercial,,,,"87,921,771","9,461,384","$2,394,971,158",$0.35,78,,$5.00,$1.67,$8.26,15.2%
Overall,Median,2022,Generic,Medi-Cal,,,,"89,154,883","7,831,772","$2,498,516,556",$0.40,69,,$0.00,$0.00,$0.00,100.0%
Overall,Median,2022,Generic,Medicare,,,,"115,805,571","5,258,147","$3,911,462,525",$0.39,87,,$1.35,$0.00,$4.75,33.0%
Overall,Median,2022,Generic,All Payers ,,,,"292,882,225","21,676,676","$8,804,950,240",$0.38,79,,$0.35,$0.00,$5.00,48.6%
Overall,Median,2022,Generic,All Payers W/O Medi-Cal,,,,"203,727,342","14,588,382","$6,306,433,683",$0.37,83,,$3.00,$0.12,$6.27,24.5%
Overall,Median,2022,All,Commercial,,,,"102,007,362","9,700,288","$14,685,107,884",$1.91,75,,$5.00,$1.24,$8.93,18.5%
Overall,Median,2022,All,Medi-Cal,,,,"106,526,480","8,081,639","$14,414,115,454",$1.09,125,,$0.00,$0.00,$0.00,100.0%
Overall,Median,2022,All,Medicare,,,,"136,168,353","5,322,412","$22,178,338,369",$1.89,86,,$1.35,$0.00,$5.00,33.2%
Overall,Median,2022,All,All Payers ,,,,"344,702,195","22,149,850","$51,277,561,706",$1.57,95,,$0.00,$0.00,$5.00,50.1%
Overall,Median,2022,All,All Payers W/O Medi-Cal,,,,"238,175,715","14,886,458","$36,863,446,252",$1.90,81,,$3.00,$0.00,$6.78,26.2%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,1,00074055402,Humira (2 Pen),"98,904","13,579","$658,455,118","$2,767.33",2,EA,$47.99,$5.00,$250.00,14.3%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,2,57894006103,Stelara,"22,973","4,418","$487,220,554","$20,287.33",1,ML,$42.29,$10.00,$135.00,13.2%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,3,58406003204,Enbrel SureClick,"70,151","9,754","$400,942,148","$1,332.09",4,ML,$50.00,$10.00,$250.00,8.4%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,4,00074433902,Humira (2 Pen),"66,878","9,062","$386,458,748","$2,336.77",2,EA,$30.00,$13.75,$200.00,6.5%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,5,00078063941,Cosentyx Sensoready (300 MG),"56,823","8,015","$291,401,313","$2,303.67",2,ML,$38.87,$16.67,$216.67,6.7%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,6,00002143480,Trulicity,"251,337","49,617","$285,686,243",$418.17,3,ML,$17.50,$1.33,$45.00,14.4%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,7,00088221905,Lantus SoloStar,"552,731","131,318","$283,095,982",$26.76,19,ML,$10.00,$1.33,$31.50,18.9%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,8,00024591401,Dupixent,"62,616","7,898","$201,922,116",$770.87,4,ML,$65.00,$20.00,$250.00,7.9%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,9,00002143380,Trulicity,"172,647","41,006","$183,890,224",$420.39,3,ML,$13.33,$1.33,$43.00,17.4%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,10,00088222033,Lantus,"283,200","72,425","$147,240,425",$21.48,24,ML,$10.00,$0.00,$31.33,25.8%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,11,58406002104,Enbrel,"25,224","3,454","$142,020,785","$1,306.23",4,ML,$30.00,$9.04,$183.33,8.6%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,12,00002879959,HumaLOG KwikPen,"199,924","57,886","$132,602,411",$25.55,26,ML,$16.67,$1.67,$35.00,17.0%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,13,00002751001,HumaLOG,"195,682","50,054","$125,811,496",$16.29,39,ML,$16.67,$2.67,$31.67,18.1%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,14,00032301613,Creon,"71,467","16,635","$118,789,055",$10.82,154,EA,$4.00,$1.00,$28.00,17.6%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,15,00074379902,Humira (2 Syringe),"19,580","2,727","$112,298,760","$2,317.79",2,EA,$25.00,$7.00,$150.00,7.9%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,16,00169633910,NovoLOG FlexPen,"150,524","40,728","$111,802,069",$37.05,20,ML,$2.29,$0.33,$20.00,22.9%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,17,50242092201,Hemlibra,"1,384",173,"$98,582,378","$7,037.28",10,ML,$0.00,$0.00,$0.00,76.3%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,18,55513071001,Prolia,"61,457","39,503","$85,324,549","$1,382.17",1,ML,$0.67,$0.67,$33.33,15.9%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,19,57894064011,Tremfya,"7,203","1,867","$80,947,296","$10,203.87",1,ML,$45.00,$12.50,$166.67,10.7%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,20,00074024302,Humira (2 Syringe),"12,045","1,754","$80,570,831","$2,724.68",2,EA,$30.00,$0.73,$250.00,20.1%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,21,58160082311,Shingrix,"450,363","342,827","$80,175,227",$177.60,1,EA,$9.20,$0.00,$47.00,37.0%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,22,00002144511,Taltz,"12,468","1,776","$79,467,457","$5,718.73",1,ML,$50.00,$3.74,$250.00,15.5%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,23,00002771559,Basaglar KwikPen,"198,820","54,350","$72,220,593",$21.85,17,ML,$1.33,$0.00,$4.00,28.1%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,24,00024591502,Dupixent,"21,946","4,086","$71,453,836",$756.41,4,ML,$58.68,$20.00,$250.00,10.6%
Top 25 List Overall,Cost,2021,Biologic,All Payers ,25,72511076002,Repatha SureClick,"118,013","17,421","$70,975,078",$240.27,3,ML,$46.21,$15.56,$89.95,6.0%
Top 25 List Overall,Cost,2021,Biosimilar,All Payers ,1,61314032610,Zarxio,"9,899","3,154","$16,590,779",$281.01,6,ML,$20.00,$7.00,$35.00,15.3%
Top 25 List Overall,Cost,2021,Biosimilar,All Payers ,2,61314031810,Zarxio,"13,030","4,238","$13,822,746",$279.42,4,ML,$20.00,$7.00,$40.00,15.6%
Top 25 List Overall,Cost,2021,Biosimilar,All Payers ,3,67457083306,Fulphila,"1,545",450,"$5,596,308","$5,315.39",1,ML,$5.00,$0.00,$35.00,33.3%
